time_stamp,city,station,carrier,ml_ex_ind,sched_flt_now,cnxl_flt_now,a0_flt_now,a14_flt_now,d0_flt_now_o,d0_flt_now,sched_flt_mtd,cnxl_flt_mtd,a0_flt_mtd,a14_flt_mtd,d0_flt_mtd_o,d0_flt_mtd,sched_flt_ytd,comp_flt_ytd,a0_flt_ytd,a14_flt_ytd,d0_flt_ytd_o,d0_flt_ytd,in_sched_flt_now,in_sched_flt_mtd,in_sched_flt_ytd
2025-10-30 12:56:23.523047+00:00,Line Dom,LEX,UA,Express,5,0,4,4,4,4,170,0,95,138,123,123,1474,1461,868,1099,1061,1061,5,170,1475
2025-10-30 12:56:23.523047+00:00,Line Dom,MSO,UA,Express,1,0,1,1,1,1,79,0,46,68,58,58,555,551,348,459,364,364,1,79,555
2025-10-30 12:56:23.523047+00:00,Line Dom,BIL,UA,Express,3,0,3,3,3,3,112,0,84,105,103,103,1085,1072,602,822,807,807,3,112,1086
2025-10-30 12:56:23.523047+00:00,Line Dom,GTF,UA,Express,1,0,1,1,1,1,3,0,3,4,3,3,292,292,183,231,238,238,1,4,293
2025-10-30 12:56:23.523047+00:00,Line Dom,ALB,UA,Express,7,0,5,5,6,6,148,0,99,122,106,106,1785,1751,1084,1348,1177,1177,7,148,1784
2025-10-30 12:56:23.523047+00:00,Line Dom,SMF,UA,Express,6,0,6,6,5,5,230,0,149,196,190,190,1832,1824,1260,1581,1499,1499,6,229,1832
2025-10-30 12:56:23.523047+00:00,Line Dom,ASE,UA,Express,7,0,6,6,7,7,300,0,184,238,213,213,4193,3977,2239,2768,2284,2284,7,298,4189
2025-10-30 12:56:23.523047+00:00,Line Dom,EGE,UA,Express,1,0,1,1,0,0,29,0,23,26,23,23,792,782,533,627,517,517,1,29,791
2025-10-30 12:56:23.523047+00:00,Line Dom,CHO,UA,Express,7,0,5,6,7,7,197,0,130,166,163,163,1686,1657,978,1264,1233,1233,7,197,1687
2025-10-30 12:56:23.523047+00:00,Line Dom,BUR,UA,Express,2,0,2,2,2,2,84,0,62,74,60,60,787,777,576,690,618,618,2,84,787
2025-10-30 12:56:23.523047+00:00,Line Dom,OTH,UA,Express,1,0,1,1,1,1,54,0,26,38,31,31,421,419,235,332,269,269,1,54,421
2025-10-30 12:56:23.523047+00:00,Line Dom,FMN,UA,Express,1,0,1,1,1,1,29,0,25,28,24,24,174,173,116,134,126,126,1,29,175
