time_stamp,city,station,carrier,ml_ex_ind,sched_flt_now,cnxl_flt_now,a0_flt_now,a14_flt_now,d0_flt_now_o,d0_flt_now,sched_flt_mtd,cnxl_flt_mtd,a0_flt_mtd,a14_flt_mtd,d0_flt_mtd_o,d0_flt_mtd,sched_flt_ytd,comp_flt_ytd,a0_flt_ytd,a14_flt_ytd,d0_flt_ytd_o,d0_flt_ytd,in_sched_flt_now,in_sched_flt_mtd,in_sched_flt_ytd
2025-11-04 06:48:19.638475+00:00,Line Dom,MSY,UA,Express,0,0,0,0,0,0,1,0,1,1,1,1,311,308,204,249,248,248,0,1,311
2025-11-04 06:48:19.638475+00:00,Line Dom,RAP,UA,Express,0,0,0,0,0,0,12,0,9,11,11,11,2122,2082,1237,1539,1449,1449,0,12,2120
2025-11-04 06:48:19.638475+00:00,Line Dom,MRY,UA,Express,0,0,0,0,0,0,14,0,9,11,10,10,1920,1915,1309,1600,1629,1629,0,14,1920
2025-11-04 06:48:19.638475+00:00,Line Dom,SAV,UA,Express,0,0,0,0,0,0,12,0,9,10,11,11,2282,2234,1526,1778,1772,1772,0,12,2281
2025-11-04 06:48:19.638475+00:00,Line Dom,MCW,UA,Express,0,0,0,0,0,0,3,0,1,2,3,3,525,511,326,388,382,382,0,3,525
2025-11-04 06:48:19.638475+00:00,Line Dom,LCH,UA,Express,0,0,0,0,0,0,5,0,2,3,3,3,757,740,523,598,576,576,0,5,757
2025-11-04 06:48:19.638475+00:00,Line Dom,HOB,UA,Express,0,0,0,0,0,0,4,0,2,3,4,4,612,600,313,371,418,418,0,4,612
2025-11-04 06:48:19.638475+00:00,Line Dom,AMA,UA,Express,0,0,0,0,0,0,9,0,8,10,8,8,1457,1431,922,1080,1042,1042,0,10,1459
2025-11-04 06:48:19.638475+00:00,Line Dom,SHV,UA,Express,0,0,0,0,0,0,11,0,6,8,8,8,1727,1695,1103,1282,1217,1217,0,11,1727
2025-11-04 06:48:19.638475+00:00,Line Int,ZLO,UA,Express,0,0,0,0,0,0,1,0,0,0,0,0,27,27,21,23,25,25,0,1,27
2025-11-04 06:48:19.638475+00:00,Line Dom,SBA,UA,Express,0,0,0,0,0,0,9,0,6,7,6,6,1155,1146,833,987,940,940,0,9,1155
2025-11-04 06:48:19.638475+00:00,Line Dom,SAN,UA,Express,0,0,0,0,0,0,4,0,1,3,2,2,977,977,735,868,834,837,0,4,977
2025-11-04 06:48:19.638475+00:00,Line Dom,MSN,UA,Express,0,0,0,0,0,0,11,0,5,9,9,9,1937,1921,1262,1498,1418,1418,0,11,1932
2025-11-04 06:48:19.638475+00:00,Line Dom,MEI,UA,Express,0,0,0,0,0,0,3,0,2,2,3,3,525,516,328,384,402,402,0,3,525
2025-11-04 06:48:19.638475+00:00,Line Dom,RKS,UA,Express,0,0,0,0,0,0,4,0,4,4,4,4,612,608,357,437,450,450,0,4,612
2025-11-04 06:48:19.638475+00:00,Line Dom,ABQ,UA,Express,0,0,0,0,0,0,14,0,11,14,12,12,2204,2184,1389,1739,1612,1612,0,14,2206
2025-11-04 06:48:19.638475+00:00,Line Dom,SLC,UA,Express,0,0,0,0,0,0,19,0,12,15,14,14,2910,2902,1941,2333,2202,2203,0,18,2907
2025-11-04 06:48:19.638475+00:00,Line Dom,VCT,UA,Express,0,0,0,0,0,0,3,0,3,3,3,3,488,466,326,362,347,347,0,3,488
2025-11-04 06:48:19.638475+00:00,Line Dom,COU,UA,Express,0,0,0,0,0,0,6,0,5,6,5,5,115,115,84,99,86,86,0,6,117
2025-11-04 06:48:19.638475+00:00,Line Dom,CMH,UA,Express,0,0,0,0,0,0,27,2,19,21,16,16,4037,3947,2615,3162,2856,2858,0,27,4046
2025-11-04 06:48:19.638475+00:00,Line Dom,ECP,UA,Express,0,0,0,0,0,0,8,0,5,7,5,5,1367,1341,871,1039,974,974,0,8,1367
2025-11-04 06:48:19.638475+00:00,Line Dom,HYS,UA,Express,0,0,0,0,0,0,3,0,2,3,2,2,525,508,321,381,383,383,0,3,525
2025-11-04 06:48:19.638475+00:00,Line Dom,LAR,UA,Express,0,0,0,0,0,0,3,0,2,3,0,0,525,503,296,386,363,364,0,3,525
2025-11-04 06:48:19.638475+00:00,Line Dom,CLE,UA,Express,0,0,0,0,0,0,14,0,7,10,12,12,1727,1674,1177,1419,1239,1240,0,14,1732
2025-11-04 06:48:19.638475+00:00,Line Dom,MFR,UA,Express,0,0,0,0,0,0,5,0,3,5,4,4,495,492,326,412,348,348,0,5,494
2025-11-04 06:48:19.638475+00:00,Line Dom,LBF,UA,Express,0,0,0,0,0,0,4,0,2,3,3,3,525,512,300,395,385,385,0,4,525
2025-11-04 06:48:19.638475+00:00,Line Dom,ICT,UA,Express,0,0,0,0,0,0,18,0,12,14,16,16,2879,2829,1928,2290,2199,2199,0,18,2879
2025-11-04 06:48:19.638475+00:00,Line Dom,ROC,UA,Express,0,0,0,0,0,0,16,1,9,13,12,12,2329,2271,1448,1811,1687,1687,0,16,2324
2025-11-04 06:48:19.638475+00:00,Line Dom,BTM,UA,Express,0,0,0,0,0,0,2,0,2,2,2,2,303,301,172,201,230,230,0,2,304
2025-11-04 06:48:19.638475+00:00,Line Dom,STL,UA,Express,0,0,0,0,0,0,26,1,15,21,19,19,3946,3872,2558,2992,2773,2774,0,26,3949
2025-11-04 06:48:19.638475+00:00,Line Dom,LNK,UA,Express,0,0,0,0,0,0,19,0,10,15,13,13,2524,2495,1437,1793,1729,1729,0,19,2525
2025-11-04 06:48:19.638475+00:00,Line Dom,SBN,UA,Express,0,0,0,0,0,0,17,0,5,10,11,11,2214,2185,1160,1530,1515,1515,0,17,2214
2025-11-04 06:48:19.638475+00:00,Line Dom,MSP,UA,Express,0,0,0,0,0,0,10,0,9,10,9,9,1710,1690,1215,1431,1325,1325,0,10,1712
2025-11-04 06:48:19.638475+00:00,Line Dom,MKE,UA,Express,0,0,0,0,0,0,27,1,20,25,20,20,3983,3910,2334,2914,2671,2671,0,27,3983
2025-11-04 06:48:19.638475+00:00,Line Int,YWG,UA,Express,0,0,0,0,0,0,4,0,2,2,4,4,768,764,483,629,626,626,0,4,769
2025-11-04 06:48:19.638475+00:00,Line Dom,PHL,UA,Express,0,0,0,0,0,0,6,0,4,5,4,4,1137,1113,686,824,813,813,0,6,1136
2025-11-04 06:48:19.638475+00:00,Line Dom,EYW,UA,Express,0,0,0,0,0,0,2,0,1,1,1,1,203,200,128,163,136,136,0,2,203
2025-11-04 06:48:19.638475+00:00,Line Dom,GTF,UA,Express,0,0,0,0,0,0,1,0,2,2,0,0,295,295,185,234,240,240,0,2,296
2025-11-04 06:48:19.638475+00:00,Line Dom,PBI,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,259,259,174,211,187,187,0,0,258
2025-11-04 06:48:19.638475+00:00,Line Dom,PSP,UA,Express,0,0,0,0,0,0,18,0,10,13,8,8,1751,1747,1162,1452,1358,1358,0,18,1751
2025-11-04 06:48:19.638475+00:00,Line Dom,FOD,UA,Express,0,0,0,0,0,0,3,0,2,2,2,2,525,513,382,418,409,409,0,3,525
2025-11-04 06:48:19.638475+00:00,Line Dom,SJC,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,53,53,44,50,48,48,0,0,53
2025-11-04 06:48:19.638475+00:00,Line Int,BJX,UA,Express,0,0,0,0,0,0,5,0,4,4,3,3,445,441,239,337,394,394,0,5,446
2025-11-04 06:48:19.638475+00:00,Line Dom,CRW,UA,Express,0,0,0,0,0,0,4,0,1,3,2,2,847,834,459,595,530,530,0,4,846
2025-11-04 06:48:19.638475+00:00,Line Dom,PSC,UA,Express,0,0,0,0,0,0,6,0,5,6,6,6,983,983,586,810,842,842,0,6,982
2025-11-04 06:48:19.638475+00:00,Line Dom,CAE,UA,Express,0,0,0,0,0,0,11,0,4,6,8,8,1459,1443,807,1034,970,970,0,11,1458
2025-11-04 06:48:19.638475+00:00,Line Dom,HSV,UA,Express,0,0,0,0,0,0,25,0,12,16,20,20,3389,3348,2036,2518,2484,2484,0,25,3390
2025-11-04 06:48:19.638475+00:00,Line Dom,BRO,UA,Express,0,0,0,0,0,0,7,0,4,6,6,6,1341,1305,974,1093,1120,1120,0,7,1341
2025-11-04 06:48:19.638475+00:00,Line Dom,XNA,UA,Express,0,0,0,0,0,0,21,0,15,16,16,16,2767,2735,1846,2176,2090,2091,0,21,2768
2025-11-04 06:48:19.638475+00:00,Line Dom,DDC,UA,Express,0,0,0,0,0,0,3,0,3,3,3,3,525,509,325,394,361,361,0,3,525
2025-11-04 06:48:19.638475+00:00,Line Dom,CPR,UA,Express,0,0,0,0,0,0,14,0,13,14,13,13,1988,1971,1141,1434,1343,1343,0,14,1989
2025-11-04 06:48:19.638475+00:00,Line Dom,BFF,UA,Express,0,0,0,0,0,0,4,0,4,4,4,4,525,511,309,395,357,357,0,4,525
2025-11-04 06:48:19.638475+00:00,Line Dom,JAX,UA,Express,0,0,0,0,0,0,5,0,5,5,4,4,1387,1359,927,1091,1012,1013,0,5,1387
2025-11-04 06:48:19.638475+00:00,Line Dom,RIW,UA,Express,0,0,0,0,0,0,4,0,4,4,3,3,612,607,393,478,479,479,0,4,612
2025-11-04 06:48:19.638475+00:00,Line Int,ZIH,UA,Express,0,0,0,0,0,0,2,0,1,1,2,2,121,119,63,87,92,92,0,2,121
2025-11-04 06:48:19.638475+00:00,Line Dom,JLN,UA,Express,0,0,0,0,0,0,4,0,3,3,3,3,611,593,360,435,418,418,0,4,611
2025-11-04 06:48:19.638475+00:00,Line Dom,SCE,UA,Express,0,0,0,0,0,0,17,0,12,14,14,14,1881,1860,1141,1424,1444,1444,0,17,1883
2025-11-04 06:48:19.638475+00:00,Line Int,QRO,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,121,120,96,111,102,102,0,0,121
2025-11-04 06:48:19.638475+00:00,Line Dom,XWA,UA,Express,0,0,0,0,0,0,7,0,5,7,6,6,1291,1279,721,963,887,887,0,7,1293
2025-11-04 06:48:19.638475+00:00,Line Int,YOW,UA,Express,0,0,0,0,0,0,18,2,12,13,14,14,2658,2590,1633,2009,1664,1664,0,18,2658
2025-11-04 06:48:19.638475+00:00,Line Int,HAV,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,53,52,37,39,34,34,0,0,53
2025-11-04 06:48:19.638475+00:00,Line Dom,DIK,UA,Express,0,0,0,0,0,0,4,0,4,4,3,3,573,562,318,388,423,423,0,4,573
2025-11-04 06:48:19.638475+00:00,Line Int,YQR,UA,Express,0,0,0,0,0,0,2,0,2,2,2,2,171,170,81,96,120,120,0,2,172
2025-11-04 06:48:19.638475+00:00,Line Dom,SUX,UA,Express,0,0,0,0,0,0,4,0,4,4,4,4,612,603,316,413,394,394,0,4,612
2025-11-04 06:48:19.638475+00:00,Line Dom,MGW,UA,Express,0,0,0,0,0,0,4,0,3,4,4,4,612,591,367,429,451,451,0,4,612
2025-11-04 06:48:19.638475+00:00,Line Dom,GRR,UA,Express,0,0,0,0,0,0,17,0,10,13,12,12,2289,2240,1553,1830,1690,1690,0,17,2294
2025-11-04 06:48:19.638475+00:00,Line Dom,CMX,UA,Express,0,0,0,0,0,0,4,0,4,4,4,4,679,656,370,451,480,480,0,4,679
2025-11-04 06:48:19.638475+00:00,Line Dom,SEA,UA,Express,0,0,0,0,0,0,6,0,5,6,5,5,193,193,132,162,136,136,0,6,193
2025-11-04 06:48:19.638475+00:00,Line Dom,MYR,UA,Express,0,0,0,0,0,0,1,0,0,0,0,0,519,488,339,407,343,343,0,1,519
2025-11-04 06:48:19.638475+00:00,Line Dom,IDA,UA,Express,0,0,0,0,0,0,9,0,6,7,7,7,1471,1452,840,1088,1026,1026,0,9,1472
2025-11-04 06:48:19.638475+00:00,Line Dom,FMN,UA,Express,0,0,0,0,0,0,2,0,1,1,2,2,178,177,118,136,130,130,0,2,179
2025-11-04 06:48:19.638475+00:00,Line Dom,OKC,UA,Express,0,0,0,0,0,0,26,0,18,23,20,20,4578,4527,2888,3470,3474,3474,0,26,4578
2025-11-04 06:48:19.638475+00:00,Line Dom,HDN,UA,Express,0,0,0,0,0,0,2,0,2,2,2,2,505,496,292,352,355,355,0,2,506
2025-11-04 06:48:19.638475+00:00,Line Dom,DVL,UA,Express,0,0,0,0,0,0,3,0,3,3,3,3,550,544,393,457,372,372,0,3,551
2025-11-04 06:48:19.638475+00:00,Line Dom,EUG,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,385,380,289,339,254,254,0,0,384
2025-11-04 06:48:19.638475+00:00,Line Int,YHZ,UA,Express,0,0,0,0,0,0,4,1,3,3,3,3,458,438,298,348,312,312,0,4,459
2025-11-04 06:48:19.638475+00:00,Line Dom,PLN,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,253,251,137,182,159,159,0,0,253
2025-11-04 06:48:19.638475+00:00,Line Dom,RDU,UA,Express,0,0,0,0,0,0,5,0,4,5,4,4,1317,1277,889,1046,972,973,0,5,1317
2025-11-04 06:48:19.638475+00:00,Line Dom,DTW,UA,Express,0,0,0,0,0,0,24,2,11,17,15,15,3700,3609,2433,2903,2753,2753,0,25,3701
2025-11-04 06:48:19.638475+00:00,Line Dom,CID,UA,Express,0,0,0,0,0,0,10,0,8,9,9,9,1198,1182,729,897,778,778,0,10,1198
2025-11-04 06:48:19.638475+00:00,Line Dom,MEM,UA,Express,0,0,0,0,0,0,18,1,10,14,10,10,2169,2125,1407,1672,1433,1433,0,18,2171
2025-11-04 06:48:19.638475+00:00,Line Int,AGU,UA,Express,0,0,0,0,0,0,4,0,4,4,4,4,612,607,403,484,516,516,0,4,612
2025-11-04 06:48:19.638475+00:00,Line Dom,BWI,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,235,234,157,189,170,170,0,0,235
2025-11-04 06:48:19.638475+00:00,Line Dom,BZN,UA,Express,0,0,0,0,0,0,4,0,3,4,3,3,805,799,562,677,622,622,0,4,804
2025-11-04 06:48:19.638475+00:00,Line Dom,MSO,UA,Express,0,0,0,0,0,0,2,0,2,2,2,2,559,555,352,463,368,368,0,2,559
2025-11-04 06:48:19.638475+00:00,Line Dom,LEX,UA,Express,0,0,0,0,0,0,10,0,4,8,8,8,1494,1481,877,1112,1075,1075,0,10,1495
2025-11-04 06:48:19.638475+00:00,Line Dom,DFW,UA,Express,0,0,0,0,0,0,6,0,4,5,4,4,710,688,443,534,484,484,0,6,708
2025-11-04 06:48:19.638475+00:00,Line Dom,BIS,UA,Express,0,0,0,0,0,0,7,0,4,6,5,5,1334,1322,755,951,857,857,0,7,1334
2025-11-04 06:48:19.638475+00:00,Line Dom,BIL,UA,Express,0,0,0,0,0,0,6,0,4,4,5,5,1097,1084,610,831,817,817,0,6,1098
2025-11-04 06:48:19.638475+00:00,Line Dom,ALB,UA,Express,0,0,0,0,0,0,13,0,6,9,10,10,1810,1776,1093,1364,1193,1193,0,13,1809
2025-11-04 06:48:19.638475+00:00,Line Dom,SMF,UA,Express,0,0,0,0,0,0,12,0,8,9,10,10,1855,1847,1278,1601,1517,1517,0,11,1854
2025-11-04 06:48:19.638475+00:00,Line Dom,GRB,UA,Express,0,0,0,0,0,0,12,0,6,9,11,11,1684,1672,974,1215,1201,1201,0,12,1684
2025-11-04 06:48:19.638475+00:00,Line Dom,IND,UA,Express,0,0,0,0,0,0,31,1,20,26,26,26,5122,5009,3462,4119,4006,4006,0,31,5119
2025-11-04 06:48:19.638475+00:00,Line Dom,PVD,UA,Express,0,0,0,0,0,0,9,0,4,6,8,8,1487,1462,876,1125,1105,1105,0,9,1486
2025-11-04 06:48:19.638475+00:00,Line Dom,PIT,UA,Express,0,0,0,0,0,0,25,2,16,19,19,19,3954,3865,2645,3135,3176,3179,0,25,3947
2025-11-04 06:48:19.638475+00:00,Line Dom,CVG,UA,Express,0,0,0,0,0,0,23,2,12,19,20,20,3358,3274,2139,2608,2526,2526,0,23,3361
2025-11-04 06:48:19.638475+00:00,Line Int,PBC,UA,Express,0,0,0,0,0,0,2,0,1,1,1,1,306,294,191,236,254,254,0,2,306
2025-11-04 06:48:19.638475+00:00,Line Dom,TUL,UA,Express,0,0,0,0,0,0,21,0,15,17,16,16,3372,3321,2116,2559,2526,2526,0,21,3371
2025-11-04 06:48:19.638475+00:00,Line Dom,LAS,UA,Express,0,0,0,0,0,0,0,0,0,1,0,0,51,51,32,48,38,38,0,1,52
2025-11-04 06:48:19.638475+00:00,Line Dom,SRQ,UA,Express,0,0,0,0,0,0,1,1,1,1,0,0,141,133,115,127,104,104,0,1,141
2025-11-04 06:48:19.638475+00:00,Line Dom,LBB,UA,Express,0,0,0,0,0,0,12,0,7,9,9,9,1697,1673,1087,1253,1266,1266,0,12,1698
2025-11-04 06:48:19.638475+00:00,Line Int,OAX,UA,Express,0,0,0,0,0,0,4,0,3,4,4,4,312,309,223,258,257,257,0,4,312
2025-11-04 06:48:19.638475+00:00,Line Dom,MBS,UA,Express,0,0,0,0,0,0,6,0,3,4,5,5,911,898,529,647,584,584,0,6,911
2025-11-04 06:48:19.638475+00:00,Line Dom,RDM,UA,Express,0,0,0,0,0,0,4,0,3,3,3,3,712,707,485,601,590,590,0,4,710
2025-11-04 06:48:19.638475+00:00,Line Dom,HLN,UA,Express,0,0,0,0,0,0,4,0,1,4,4,4,767,757,437,540,495,495,0,4,767
2025-11-04 06:48:19.638475+00:00,Line Dom,BNA,UA,Express,0,0,0,0,0,0,19,2,10,12,10,10,1966,1933,1175,1470,1348,1349,0,19,1965
2025-11-04 06:48:19.638475+00:00,Line Dom,WYS,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,188,186,123,146,117,117,0,0,188
2025-11-04 06:48:19.638475+00:00,Line Int,YQB,UA,Express,0,0,0,0,0,0,8,1,5,6,7,7,960,926,631,744,700,700,0,8,960
2025-11-04 06:48:19.638475+00:00,Line Dom,TYS,UA,Express,0,0,0,0,0,0,28,0,12,21,23,23,3620,3561,2277,2771,2848,2848,0,28,3621
2025-11-04 06:48:19.638475+00:00,Line Int,MLM,UA,Express,0,0,0,0,0,0,2,0,2,2,2,2,311,307,160,220,265,265,0,2,311
2025-11-04 06:48:19.638475+00:00,Line Int,YUL,UA,Express,0,0,0,0,0,0,12,1,7,9,6,6,2015,1968,1280,1580,1596,1596,0,12,2016
2025-11-04 06:48:19.638475+00:00,Line Dom,BTV,UA,Express,0,0,0,0,0,0,11,1,7,9,7,7,1931,1874,1248,1505,1352,1352,0,11,1935
2025-11-04 06:48:19.638475+00:00,Line Dom,JAC,UA,Express,0,0,0,0,0,0,4,0,3,4,4,4,547,545,391,464,400,400,0,4,548
2025-11-04 06:48:19.638475+00:00,Line Dom,AVP,UA,Express,0,0,0,0,0,0,9,0,5,6,8,8,1326,1313,795,988,1007,1007,0,9,1326
2025-11-04 06:48:19.638475+00:00,Line Dom,TVC,UA,Express,0,0,0,0,0,0,10,0,7,8,7,7,1253,1232,781,947,819,819,0,10,1253
2025-11-04 06:48:19.638475+00:00,Line Dom,PDX,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,374,373,261,317,294,294,0,0,374
2025-11-04 06:48:19.638475+00:00,Line Dom,BIH,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,258,257,152,196,180,180,0,0,258
2025-11-04 06:48:19.638475+00:00,Line Dom,SNA,UA,Express,0,0,0,0,0,0,8,0,4,5,5,5,933,930,677,804,698,699,0,8,933
2025-11-04 06:48:19.638475+00:00,Line Dom,MFE,UA,Express,0,0,0,0,0,0,10,0,6,9,7,7,1629,1600,1144,1323,1315,1315,0,10,1629
2025-11-04 06:48:19.638475+00:00,Line Dom,LFT,UA,Express,0,0,0,0,0,0,13,0,7,8,12,12,1677,1640,1140,1330,1286,1286,0,13,1678
2025-11-04 06:48:19.638475+00:00,Line Dom,MOT,UA,Express,0,0,0,0,0,0,5,0,4,5,4,4,1031,1020,630,769,715,716,0,5,1031
2025-11-04 06:48:19.638475+00:00,Line Dom,COS,UA,Express,0,0,0,0,0,0,25,0,19,21,21,21,3825,3782,2199,2718,2694,2694,0,25,3825
2025-11-04 06:48:19.638475+00:00,Line Dom,TUS,UA,Express,0,0,0,0,0,0,20,0,14,17,18,18,1969,1959,1355,1634,1504,1504,0,20,1972
2025-11-04 06:48:19.638475+00:00,Line Dom,PRC,UA,Express,0,0,0,0,0,0,6,0,5,6,6,6,620,613,382,448,425,425,0,6,620
2025-11-04 06:48:19.638475+00:00,Line Dom,GUC,UA,Express,0,0,0,0,0,0,4,0,2,3,3,3,962,957,629,765,684,684,0,4,962
2025-11-04 06:48:19.638475+00:00,Line Dom,LIT,UA,Express,0,0,0,0,0,0,24,0,19,21,20,20,3259,3209,2097,2497,2195,2195,0,24,3260
2025-11-04 06:48:19.638475+00:00,Line Dom,GJT,UA,Express,0,0,0,0,0,0,8,0,6,6,6,6,1219,1204,741,897,783,783,0,8,1219
2025-11-04 06:48:19.638475+00:00,Line Int,MTY,UA,Express,0,0,0,0,0,0,12,0,5,8,12,12,1687,1677,1007,1306,1435,1435,0,12,1687
2025-11-04 06:48:19.638475+00:00,Line Dom,BUR,UA,Express,0,0,0,0,0,0,4,0,3,3,3,3,795,785,581,696,624,624,0,4,795
2025-11-04 06:48:19.638475+00:00,Line Dom,PIB,UA,Express,0,0,0,0,0,0,3,0,3,3,3,3,525,513,342,376,382,382,0,3,525
2025-11-04 06:48:19.638475+00:00,Line Int,YYZ,UA,Express,0,0,0,0,0,0,23,1,10,15,15,15,4124,3988,2664,3222,3179,3179,0,23,4121
2025-11-04 06:48:19.638475+00:00,Line Dom,HHH,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,234,223,158,188,149,149,0,0,234
2025-11-04 06:48:19.638475+00:00,Line Dom,RHI,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,201,194,107,140,132,132,0,0,201
2025-11-04 06:48:19.638475+00:00,Line Dom,FCA,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,796,793,527,665,599,600,0,0,796
2025-11-04 06:48:19.638475+00:00,Line Dom,FWA,UA,Express,0,0,0,0,0,0,10,0,4,6,8,8,1259,1233,673,878,839,839,0,10,1260
2025-11-04 06:48:19.638475+00:00,Line Dom,JAN,UA,Express,0,0,0,0,0,0,9,0,4,5,6,6,1306,1284,935,1044,1022,1022,0,9,1307
2025-11-04 06:48:19.638475+00:00,Line Int,TAM,UA,Express,0,0,0,0,0,0,4,0,1,3,4,4,419,417,302,349,368,368,0,4,420
2025-11-04 06:48:19.638475+00:00,Line Dom,GCC,UA,Express,0,0,0,0,0,0,4,0,4,4,4,4,612,599,382,467,444,444,0,4,612
