time_stamp,city,station,carrier,ml_ex_ind,sched_flt_now,cnxl_flt_now,a0_flt_now,a14_flt_now,d0_flt_now_o,d0_flt_now,sched_flt_mtd,cnxl_flt_mtd,a0_flt_mtd,a14_flt_mtd,d0_flt_mtd_o,d0_flt_mtd,sched_flt_ytd,comp_flt_ytd,a0_flt_ytd,a14_flt_ytd,d0_flt_ytd_o,d0_flt_ytd,in_sched_flt_now,in_sched_flt_mtd,in_sched_flt_ytd
2025-11-03 11:53:49.313638+00:00,Line Dom,LIT,UA,Express,12,0,8,10,10,10,24,0,19,21,20,20,3259,3209,2097,2497,2195,2195,12,24,3260
2025-11-03 11:53:49.313638+00:00,Line Dom,GJT,UA,Express,4,0,3,3,3,3,8,0,6,6,6,6,1219,1204,741,897,783,783,4,8,1219
2025-11-03 11:53:49.313638+00:00,Line Dom,MAF,UA,Express,9,0,7,7,9,9,15,0,13,13,15,15,2771,2731,1732,2072,2010,2010,9,15,2771
2025-11-03 11:53:49.313638+00:00,Line Int,PBC,UA,Express,1,0,1,1,1,1,2,0,1,1,1,1,306,294,191,236,254,254,1,2,306
2025-11-03 11:53:49.313638+00:00,Line Dom,LBL,UA,Express,2,0,2,2,2,2,3,0,3,3,3,3,525,509,341,401,385,385,2,3,526
2025-11-03 11:53:49.313638+00:00,Line Dom,FAR,UA,Express,6,0,2,5,6,6,11,0,4,9,10,10,1866,1855,1027,1336,1190,1190,6,11,1867
2025-11-03 11:53:49.313638+00:00,Line Dom,PWM,UA,Express,8,1,8,8,6,6,14,1,12,13,11,11,2104,2040,1464,1716,1665,1665,8,14,2105
2025-11-03 11:53:49.313638+00:00,Line Dom,JST,UA,Express,2,0,1,2,2,2,4,0,2,3,4,4,612,600,352,436,468,468,2,4,612
2025-11-03 11:53:49.313638+00:00,Line Dom,DFW,UA,Express,3,0,1,2,2,2,6,0,4,5,4,4,710,688,443,534,484,484,3,6,708
2025-11-03 11:53:49.313638+00:00,Line Dom,BIS,UA,Express,4,0,3,4,3,3,7,0,4,6,5,5,1334,1322,755,951,857,857,4,7,1334
2025-11-03 11:53:49.313638+00:00,Line Dom,COD,UA,Express,2,0,2,2,1,1,4,0,3,4,2,2,812,793,460,572,484,484,2,4,813
2025-11-03 11:53:49.313638+00:00,Line Dom,XWA,UA,Express,4,0,2,4,3,3,7,0,5,7,6,6,1291,1279,721,963,887,887,4,7,1293
2025-11-03 11:53:49.313638+00:00,Line Dom,FWA,UA,Express,5,0,3,3,4,4,10,0,4,6,8,8,1259,1233,673,878,839,839,5,10,1260
2025-11-03 11:53:49.313638+00:00,Line Dom,EYW,UA,Express,1,0,1,1,1,1,2,0,1,1,1,1,203,200,128,163,136,136,1,2,203
2025-11-03 11:53:49.313638+00:00,Line Dom,PHL,UA,Express,3,0,3,3,2,2,6,0,4,5,4,4,1137,1113,686,824,813,813,3,6,1136
2025-11-03 11:53:49.313638+00:00,Line Dom,PSP,UA,Express,9,0,5,7,3,3,18,0,10,13,8,8,1751,1747,1162,1452,1358,1358,9,18,1751
2025-11-03 11:53:49.313638+00:00,Line Dom,FOD,UA,Express,2,0,1,1,1,1,3,0,2,2,2,2,525,513,382,418,409,409,2,3,525
2025-11-03 11:53:49.313638+00:00,Line Dom,HLN,UA,Express,2,0,0,2,2,2,4,0,1,4,4,4,767,757,437,540,495,495,2,4,767
2025-11-03 11:53:49.313638+00:00,Line Dom,SEA,UA,Express,3,0,3,3,2,2,6,0,5,6,5,5,193,193,132,162,136,136,3,6,193
2025-11-03 11:53:49.313638+00:00,Line Dom,GRR,UA,Express,8,0,4,6,5,5,17,0,10,13,12,12,2289,2240,1553,1830,1690,1690,8,17,2294
2025-11-03 11:53:49.313638+00:00,Line Dom,CMX,UA,Express,2,0,2,2,2,2,4,0,4,4,4,4,679,656,370,451,480,480,2,4,679
2025-11-03 11:53:49.313638+00:00,Line Dom,HRL,UA,Express,4,0,2,4,4,4,8,0,3,7,6,6,1261,1224,843,988,990,990,4,8,1261
2025-11-03 11:53:49.313638+00:00,Line Dom,LAR,UA,Express,2,0,1,2,0,0,3,0,2,3,0,0,525,503,296,386,363,364,2,3,525
2025-11-03 11:53:49.313638+00:00,Line Dom,HYS,UA,Express,2,0,1,2,1,1,3,0,2,3,2,2,525,508,321,381,383,383,2,3,525
2025-11-03 11:53:49.313638+00:00,Line Dom,SUX,UA,Express,2,0,2,2,2,2,4,0,4,4,4,4,612,603,316,413,394,394,2,4,612
2025-11-03 11:53:49.313638+00:00,Line Dom,MGW,UA,Express,2,0,1,2,2,2,4,0,3,4,4,4,612,591,367,429,451,451,2,4,612
2025-11-03 11:53:49.313638+00:00,Line Dom,LGA,UA,Express,4,0,2,3,2,2,8,0,5,6,5,5,1715,1640,1032,1240,1151,1153,4,8,1715
2025-11-03 11:53:49.313638+00:00,Line Dom,MHT,UA,Express,2,0,1,2,2,2,3,0,2,3,2,2,645,633,359,429,490,490,2,3,646
2025-11-03 11:53:49.313638+00:00,Line Dom,ILM,UA,Express,2,1,1,1,1,1,3,1,1,2,2,2,649,610,336,431,425,425,2,3,648
2025-11-03 11:53:49.313638+00:00,Line Dom,ATW,UA,Express,7,0,5,5,5,5,14,0,8,10,9,9,1992,1965,1133,1425,1404,1404,7,14,1992
2025-11-03 11:53:49.313638+00:00,Line Dom,LWS,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16,21,28,28,0,0,31
2025-11-03 11:53:49.313638+00:00,Line Dom,TUL,UA,Express,11,0,9,9,9,9,21,0,15,17,16,16,3372,3321,2116,2559,2526,2526,11,21,3371
2025-11-03 11:53:49.313638+00:00,Line Dom,LAS,UA,Express,0,0,0,1,0,0,0,0,0,1,0,0,51,51,32,48,38,38,1,1,52
2025-11-03 11:53:49.313638+00:00,Line Dom,MCI,UA,Express,11,1,5,7,8,8,21,1,11,15,16,16,2727,2665,1686,2165,2140,2140,11,21,2724
2025-11-03 11:53:49.313638+00:00,Line Dom,MYR,UA,Express,0,0,0,0,0,0,1,0,0,0,0,0,519,488,339,407,343,343,0,1,519
2025-11-03 11:53:49.313638+00:00,Line Dom,IDA,UA,Express,5,0,5,5,4,4,9,0,6,7,7,7,1471,1452,840,1088,1026,1026,5,9,1472
2025-11-03 11:53:49.313638+00:00,Line Dom,ORF,UA,Express,7,2,3,3,4,4,13,2,7,8,9,9,1999,1932,1187,1499,1358,1358,7,13,1999
2025-11-03 11:53:49.313638+00:00,Line Dom,SNA,UA,Express,4,0,1,2,1,1,8,0,4,5,5,5,933,930,677,804,698,699,4,8,933
2025-11-03 11:53:49.313638+00:00,Line Int,YWG,UA,Express,2,0,2,2,2,2,4,0,2,2,4,4,768,764,483,629,626,626,2,4,769
2025-11-03 11:53:49.313638+00:00,Line Dom,PLN,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,253,251,137,182,159,159,0,0,253
2025-11-03 11:53:49.313638+00:00,Line Dom,BZN,UA,Express,2,0,1,2,1,1,4,0,3,4,3,3,805,799,562,677,622,622,2,4,804
2025-11-03 11:53:49.313638+00:00,Line Dom,LEX,UA,Express,5,0,0,3,4,4,10,0,4,8,8,8,1494,1481,877,1112,1075,1075,5,10,1495
2025-11-03 11:53:49.313638+00:00,Line Dom,MSO,UA,Express,1,0,1,1,1,1,2,0,2,2,2,2,559,555,352,463,368,368,1,2,559
2025-11-03 11:53:49.313638+00:00,Line Dom,MTJ,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,401,397,263,324,281,281,0,0,401
2025-11-03 11:53:49.313638+00:00,Line Dom,BOI,UA,Express,7,0,5,7,5,5,15,0,11,14,12,12,2254,2253,1503,1810,1852,1853,7,14,2252
2025-11-03 11:53:49.313638+00:00,Line Dom,SMF,UA,Express,6,0,3,3,4,4,12,0,8,9,10,10,1855,1847,1278,1601,1517,1517,5,11,1854
2025-11-03 11:53:49.313638+00:00,Line Dom,ALB,UA,Express,7,0,3,6,6,6,13,0,6,9,10,10,1810,1776,1093,1364,1193,1193,7,13,1809
2025-11-03 11:53:49.313638+00:00,Line Int,TAM,UA,Express,2,0,1,2,2,2,4,0,1,3,4,4,419,417,302,349,368,368,2,4,420
2025-11-03 11:53:49.313638+00:00,Line Dom,JAN,UA,Express,5,0,2,3,4,4,9,0,4,5,6,6,1306,1284,935,1044,1022,1022,5,9,1307
2025-11-03 11:53:49.313638+00:00,Line Dom,GCC,UA,Express,2,0,2,2,2,2,4,0,4,4,4,4,612,599,382,467,444,444,2,4,612
2025-11-03 11:53:49.313638+00:00,Line Dom,PNS,UA,Express,5,0,3,4,5,5,10,0,7,8,8,8,1030,1008,696,803,784,785,5,10,1031
2025-11-03 11:53:49.313638+00:00,Line Dom,SYR,UA,Express,7,0,5,7,6,6,13,0,9,11,11,11,2155,2098,1360,1646,1566,1566,7,13,2149
2025-11-03 11:53:49.313638+00:00,Line Int,ACA,UA,Express,0,0,0,0,0,0,1,0,0,0,0,0,45,45,28,41,40,40,0,1,45
